Word	IPA	SCA	Source	Concept_ID	Cognate_Set_ID
ปรอท	pa˨˩rɔːt̚˨˩	PAROT	wikipron	-	-
ประ	praʔ˨˩	PRAH	wikipron	-	-
ประกวด	pra˨˩kua̯t̚˨˩	PRAKUAT	wikipron	-	-
ประกอบ	pra˨˩kɔːp̚˨˩	PRAKOP	wikipron	-	-
ประกัน	pra˨˩kan˧	PRAKAN	wikipron	-	-
ประกันชีวิต	pra˨˩kan˧t͡ɕʰiː˧wit̚˦˥	PRAKANSIWIT	wikipron	-	-
ประกันภัย	pra˨˩kan˧pʰaj˧	PRAKANPAY	wikipron	-	-
ประกาย	pra˨˩kaːj˧	PRAKAY	wikipron	-	-
ประกายไฟ	pra˨˩kaːj˧faj˧	PRAKAYPAY	wikipron	-	-
ประกายไฟฟ้า	pra˨˩kaːj˧faj˧faː˦˥	PRAKAYPAYPA	wikipron	-	-
ประการ	pra˨˩kaːn˧	PRAKAN	wikipron	-	-
ประกาศ	pra˨˩kaːt̚˨˩	PRAKAT	wikipron	-	-
ประกาศนียบัตร	pra˨˩kaːt̚˨˩sa˨˩niː˧ja˦˥bat̚˨˩	PRAKATSANIYABAT	wikipron	-	-
ประกาศนียบัตร	pra˨˩kaː˧sa˨˩niː˧ja˦˥bat̚˨˩	PRAKASANIYABAT	wikipron	-	-
ประกาศิต	pra˨˩kaː˧sit̚˨˩	PRAKASIT	wikipron	-	-
ประคอง	pra˨˩kʰɔːŋ˧	PRAKON	wikipron	-	-
ประคองข้าง	pra˨˩kʰɔːŋ˧kʰaːŋ˥˩	PRAKONKAN	wikipron	-	-
ประคำ	pra˨˩kʰam˧	PRAKAM	wikipron	-	-
ประจบ	pra˨˩t͡ɕop̚˨˩	PRASOP	wikipron	-	-
ประจวบคีรีขันธ์	pra˨˩t͡ɕua̯p̚˨˩kʰiː˧riː˧kʰan˩˩˦	PRASUAPKIRIKAN	wikipron	-	-
ประจักษ์พยาน	pra˨˩t͡ɕak̚˨˩pʰa˦˥jaːn˧	PRASAKPAYAN	wikipron	-	-
ประจาน	pra˨˩t͡ɕaːn˧	PRASAN	wikipron	-	-
ประจำ	pra˨˩t͡ɕam˧	PRASAM	wikipron	-	-
ประจำเดือน	pra˨˩t͡ɕam˧dɯa̯n˧	PRASAMDUAN	wikipron	-	-
ประจิม	pra˨˩t͡ɕim˧	PRASIM	wikipron	-	-
ประจุ	pra˨˩t͡ɕuʔ˨˩	PRASUH	wikipron	-	-
ประจุบัน	pra˨˩t͡ɕu˨˩ban˧	PRASUBAN	wikipron	-	-
ประจุไฟฟ้า	pra˨˩t͡ɕu˨˩faj˧faː˦˥	PRASUPAYPA	wikipron	-	-
ประชด	pra˨˩t͡ɕʰot̚˦˥	PRASOT	wikipron	-	-
ประชวร	pra˨˩t͡ɕʰua̯n˧	PRASUAN	wikipron	-	-
ประชัน	pra˨˩t͡ɕʰan˧	PRASAN	wikipron	-	-
ประชา	pra˨˩t͡ɕʰaː˧	PRASA	wikipron	-	-
ประชากร	pra˨˩t͡ɕʰaː˧kɔːn˧	PRASAKON	wikipron	-	-
ประชากรศาสตร์	pra˨˩t͡ɕʰaː˧kɔːn˧saːt̚˨˩	PRASAKONSAT	wikipron	-	-
ประชากรศาสตร์	pra˨˩t͡ɕʰaː˧kɔː˧ra˦˥saːt̚˨˩	PRASAKORASAT	wikipron	-	-
ประชาคม	pra˨˩t͡ɕʰaː˧kʰom˧	PRASAKOM	wikipron	-	-
ประชาชน	pra˨˩t͡ɕʰaː˧t͡ɕʰon˧	PRASASON	wikipron	-	-
ประชาชาติ	pra˨˩t͡ɕʰaː˧t͡ɕʰaːt̚˥˩	PRASASAT	wikipron	-	-
ประชาทัณฑ์	pra˨˩t͡ɕʰaː˧tʰan˧	PRASATAN	wikipron	-	-
ประชาธิปัตย์	pra˨˩t͡ɕʰaː˧tʰip̚˦˥pat̚˨˩	PRASATIPPAT	wikipron	-	-
ประชาธิปัตย์	pra˨˩t͡ɕʰaː˧tʰi˦˥pat̚˨˩	PRASATIPAT	wikipron	-	-
ประชาธิปไตย	pra˨˩t͡ɕʰaː˧tʰip̚˦˥pa˨˩taj˧	PRASATIPPATAY	wikipron	-	-
ประชาธิปไตย	pra˨˩t͡ɕʰaː˧tʰi˦˥pa˨˩taj˧	PRASATIPATAY	wikipron	-	-
ประชานิยม	pra˨˩t͡ɕʰaː˧ni˦˥jom˧	PRASANIYOM	wikipron	-	-
ประชาบดี	pra˨˩t͡ɕʰaː˧bɔː˧diː˧	PRASABODI	wikipron	-	-
ประชาพิจารณ์	pra˨˩t͡ɕʰaː˧pʰi˦˥t͡ɕaːn˧	PRASAPISAN	wikipron	-	-
ประชามติ	pra˨˩t͡ɕʰaː˧ma˦˥tiʔ˨˩	PRASAMATIH	wikipron	-	-
ประชาสัมพันธ์	pra˨˩t͡ɕʰaː˧sam˩˩˦pʰan˧	PRASASAMPAN	wikipron	-	-
ประชิด	pra˨˩t͡ɕʰit̚˦˥	PRASIT	wikipron	-	-
ประชุม	pra˨˩t͡ɕʰum˧	PRASUM	wikipron	-	-
ประชุมเพลิง	pra˨˩t͡ɕʰum˧pʰlɤːŋ˧	PRASUMPLN	wikipron	-	-
ประณต	pra˨˩not̚˦˥	PRANOT	wikipron	-	-
ประณาม	pra˨˩naːm˧	PRANAM	wikipron	-	-
ประณาม	pra˨˩naːm˧ma˦˥	PRANAMMA	wikipron	-	-
ประดักประเดิด	pra˨˩dak̚˨˩pra˨˩dɤːt̚˨˩	PRADAKPRADT	wikipron	-	-
ประดับ	pra˨˩dap̚˨˩	PRADAP	wikipron	-	-
ประดาน้ำ	pra˨˩daː˧naːm˦˥	PRADANAM	wikipron	-	-
ประดิษฐาน	pra˨˩dit̚˨˩sa˨˩tʰaːn˩˩˦	PRADITSATAN	wikipron	-	-
ประดิษฐ์	pra˨˩dit̚˨˩	PRADIT	wikipron	-	-
ประดุจ	pra˨˩dut̚˨˩	PRADUT	wikipron	-	-
ประดู่	pra˨˩duː˨˩	PRADU	wikipron	-	-
ประตัก	pra˨˩tak̚˨˩	PRATAK	wikipron	-	-
ประติบัติ	pra˨˩ti˨˩bat̚˨˩	PRATIBAT	wikipron	-	-
ประติมากร	pra˨˩ti˨˩maː˧kɔːn˧	PRATIMAKON	wikipron	-	-
ประติมากรรม	pra˨˩ti˨˩maː˧kam˧	PRATIMAKAM	wikipron	-	-
ประตู	pra˨˩tuː˧	PRATU	wikipron	-	-
ประตูชัก	pra˨˩tuː˧t͡ɕʰak̚˦˥	PRATUSAK	wikipron	-	-
ประตูน้ำ	pra˨˩tuː˧naːm˦˥	PRATUNAM	wikipron	-	-
ประถม	pra˨˩tʰom˩˩˦	PRATOM	wikipron	-	-
ประถม	pra˨˩tʰom˩˩˦ma˦˥	PRATOMMA	wikipron	-	-
ประทม	pra˨˩tʰom˧	PRATOM	wikipron	-	-
ประทัง	pra˨˩tʰaŋ˧	PRATAN	wikipron	-	-
ประทัด	pra˨˩tʰat̚˦˥	PRATAT	wikipron	-	-
ประทับ	pra˨˩tʰap̚˦˥	PRATAP	wikipron	-	-
ประทับใจ	pra˨˩tʰap̚˦˥t͡ɕaj˧	PRATAPSAY	wikipron	-	-
ประทาน	pra˨˩tʰaːn˧	PRATAN	wikipron	-	-
ประทาน	pra˨˩tʰaːn˧na˦˥	PRATANNA	wikipron	-	-
ประทีป	pra˨˩tʰiːp̚˥˩	PRATIP	wikipron	-	-
ประทุษวาจา	pra˨˩tʰut̚˦˥sa˨˩waː˧t͡ɕaː˧	PRATUTSAWASA	wikipron	-	-
ประท้วง	pra˨˩tʰua̯ŋ˦˥	PRATUAN	wikipron	-	-
ประธาน	pra˨˩tʰaːn˧	PRATAN	wikipron	-	-
ประธานาธิบดี	pra˨˩tʰaː˧naː˧tʰip̚˦˥bɔː˧diː˧	PRATANATIPBODI	wikipron	-	-
ประธานาธิบดี	pra˨˩tʰaː˧naː˧tʰi˦˥bɔː˧diː˧	PRATANATIBODI	wikipron	-	-
ประนาม	pra˨˩naːm˧	PRANAM	wikipron	-	-
ประนีประนอม	pra˨˩niː˧pra˨˩nɔːm˧	PRANIPRANOM	wikipron	-	-
ประปา	pra˨˩paː˧	PRAPA	wikipron	-	-
ประพฤติ	pra˨˩pʰrɯt̚˦˥	PRAPRUT	wikipron	-	-
ประพฤติ	pra˨˩pʰrɯt̚˦˥ti˨˩	PRAPRUTTI	wikipron	-	-
ประพฤติเหตุ	pra˨˩pʰrɯt̚˦˥ti˨˩heːt̚˨˩	PRAPRUTTIHET	wikipron	-	-
ประพันธสรรพนาม	pra˨˩pʰan˧tʰa˦˥sap̚˨˩pʰa˦˥naːm˧	PRAPANTASAPPANAM	wikipron	-	-
ประพันธ์	pra˨˩pʰan˧	PRAPAN	wikipron	-	-
ประพาส	pra˨˩pʰaːt̚˥˩	PRAPAT	wikipron	-	-
ประภาคาร	pra˨˩pʰaː˧kʰaːn˧	PRAPAKAN	wikipron	-	-
ประมง	pra˨˩moŋ˧	PRAMON	wikipron	-	-
ประมวล	pra˧mua̯n˧	PRAMUAN	wikipron	-	-
ประมวล	pra˨˩mua̯n˧	PRAMUAN	wikipron	-	-
ประมวลกฎหมาย	pra˨˩mua̯n˧kot̚˨˩maːj˩˩˦	PRAMUANKOTMAY	wikipron	-	-
ประมาณ	pra˨˩maːn˧	PRAMAN	wikipron	-	-
ประมาท	pra˨˩maːt̚˨˩	PRAMAT	wikipron	-	-
ประมุข	pra˨˩muk̚˦˥	PRAMUK	wikipron	-	-
ประมุขแห่งรัฐ	pra˨˩muk̚˦˥hɛŋ˨˩rat̚˦˥	PRAMUKHENRAT	wikipron	-	-
ประมูล	pra˨˩muːn˧	PRAMUN	wikipron	-	-
ประยุทธ์	pra˨˩jut̚˦˥	PRAYUT	wikipron	-	-
ประวัติ	pra˨˩wat̚˨˩	PRAWAT	wikipron	-	-
ประวัติ	pra˨˩wat̚˨˩ti˨˩	PRAWATTI	wikipron	-	-
ประวัติการณ์	pra˨˩wat̚˨˩kaːn˧	PRAWATKAN	wikipron	-	-
ประวัติการณ์	pra˨˩wat̚˨˩ti˨˩kaːn˧	PRAWATTIKAN	wikipron	-	-
ประวัติย่อ	pra˨˩wat̚˨˩jɔː˥˩	PRAWATYO	wikipron	-	-
ประวัติศาสตร์	pra˨˩wat̚˨˩saːt̚˨˩	PRAWATSAT	wikipron	-	-
ประวัติศาสตร์	pra˨˩wat̚˨˩ti˨˩saːt̚˨˩	PRAWATTISAT	wikipron	-	-
ประวิง	pra˨˩wiŋ˧	PRAWIN	wikipron	-	-
ประสก	pra˨˩sok̚˨˩	PRASOK	wikipron	-	-
ประสงค์	pra˨˩soŋ˩˩˦	PRASON	wikipron	-	-
ประสงค์ร้าย	pra˨˩soŋ˩˩˦raːj˦˥	PRASONRAY	wikipron	-	-
ประสบ	pra˨˩sop̚˨˩	PRASOP	wikipron	-	-
ประสบการณ์	pra˨˩sop̚˨˩kaːn˧	PRASOPKAN	wikipron	-	-
ประสพการณ์	pra˨˩sop̚˨˩kaːn˧	PRASOPKAN	wikipron	-	-
ประสาท	pra˨˩saːt̚˨˩	PRASAT	wikipron	-	-
ประสาน	pra˨˩saːn˩˩˦	PRASAN	wikipron	-	-
ประสานรอย	pra˨˩saːn˩˩˦rɔːj˧	PRASANROY	wikipron	-	-
ประสิทธิผล	pra˨˩sit̚˨˩tʰi˦˥pʰon˩˩˦	PRASITTIPON	wikipron	-	-
ประสิทธิภาพ	pra˨˩sit̚˨˩tʰi˦˥pʰaːp̚˥˩	PRASITTIPAP	wikipron	-	-
ประสิทธิ์	pra˨˩sit̚˨˩	PRASIT	wikipron	-	-
ประสูติ	pra˨˩suːt̚˨˩	PRASUT	wikipron	-	-
ประสูติ	pra˨˩suː˩˩˦ti˨˩	PRASUTI	wikipron	-	-
ประหม่า	pra˨˩maː˨˩	PRAMA	wikipron	-	-
ประหยัด	pra˨˩jat̚˨˩	PRAYAT	wikipron	-	-
ประหลาด	pra˨˩laːt̚˨˩	PRALAT	wikipron	-	-
ประหลาดใจ	pra˨˩laːt̚˨˩t͡ɕaj˧	PRALATSAY	wikipron	-	-
ประหวั่น	pra˨˩wan˨˩	PRAWAN	wikipron	-	-
ประหาร	pra˨˩haːn˩˩˦	PRAHAN	wikipron	-	-
ประหารชีวิต	pra˨˩haːn˩˩˦t͡ɕʰiː˧wit̚˦˥	PRAHANSIWIT	wikipron	-	-
ประฮาม	pra˨˩haːm˧	PRAHAM	wikipron	-	-
ประเคน	pra˨˩kʰeːn˧	PRAKEN	wikipron	-	-
ประเจิดประเจ้อ	pra˨˩t͡ɕɤːt̚˨˩pra˨˩t͡ɕɤː˥˩	PRASTPRAS	wikipron	-	-
ประเชิญ	pra˨˩t͡ɕʰɤːn˧	PRASN	wikipron	-	-
ประเดิม	pra˨˩dɤːm˧	PRADM	wikipron	-	-
ประเด็น	pra˨˩den˧	PRADEN	wikipron	-	-
ประเทศ	pra˨˩tʰeːt̚˥˩	PRATET	wikipron	-	-
ประเทศ	pra˨˩tʰeːt̚˥˩sa˨˩	PRATETSA	wikipron	-	-
ประเทศจำลอง	pra˨˩tʰeːt̚˥˩t͡ɕam˧lɔːŋ˧	PRATETSAMLON	wikipron	-	-
ประเทศชาติ	pra˨˩tʰeːt̚˥˩t͡ɕʰaːt̚˥˩	PRATETSAT	wikipron	-	-
ประเทศราช	pra˨˩tʰeːt̚˥˩sa˨˩raːt̚˥˩	PRATETSARAT	wikipron	-	-
ประเทียบ	pra˨˩tʰia̯p̚˥˩	PRATIAP	wikipron	-	-
ประเพณี	pra˨˩pʰeː˧niː˧	PRAPENI	wikipron	-	-
ประเภท	pra˨˩pʰeːt̚˥˩	PRAPET	wikipron	-	-
ประเมิน	pra˨˩mɤːn˧	PRAMN	wikipron	-	-
ประเวณี	pra˨˩weː˧niː˧	PRAWENI	wikipron	-	-
ประเวศน์พระนคร	pra˨˩weːt̚˥˩pʰra˦˥na˦˥kʰɔːn˧	PRAWETPRANAKON	wikipron	-	-
ประเวศพระนคร	pra˨˩weːt̚˥˩pʰra˦˥na˦˥kʰɔːn˧	PRAWETPRANAKON	wikipron	-	-
ประเสริฐ	pra˨˩sɤːt̚˨˩	PRAST	wikipron	-	-
ประแจ	pra˨˩t͡ɕɛː˧	PRASE	wikipron	-	-
ประโคม	pra˨˩kʰoːm˧	PRAKOM	wikipron	-	-
ประโยค	pra˨˩joːk̚˨˩	PRAYOK	wikipron	-	-
ประโยคความซ้อน	pra˨˩joːk̚˨˩kʰwaːm˧sɔːn˦˥	PRAYOKKWAMSON	wikipron	-	-
ประโยคความรวม	pra˨˩joːk̚˨˩kʰwaːm˧rua̯m˧	PRAYOKKWAMRUAM	wikipron	-	-
ประโยคความเดียว	pra˨˩joːk̚˨˩kʰwaːm˧dia̯w˧	PRAYOKKWAMDIAW	wikipron	-	-
ประโยคย่อย	pra˨˩joːk̚˨˩jɔj˥˩	PRAYOKYOY	wikipron	-	-
ประโยคหลัก	pra˨˩joːk̚˨˩lak̚˨˩	PRAYOKLAK	wikipron	-	-
ประโยชน์	pra˨˩joːt̚˨˩	PRAYOT	wikipron	-	-
ปรัชญา	prat̚˨˩jaː˧	PRATYA	wikipron	-	-
ปรัชญา	prat̚˨˩t͡ɕʰa˦˥jaː˧	PRATSAYA	wikipron	-	-
ปรับ	prap̚˨˩	PRAP	wikipron	-	-
ปรับตัว	prap̚˨˩tua̯˧	PRAPTUA	wikipron	-	-
ปรับปรุง	prap̚˨˩pruŋ˧	PRAPPRUN	wikipron	-	-
ปรัศนี	prat̚˨˩sa˨˩niː˧	PRATSANI	wikipron	-	-
ปรัสเซีย	prat̚˨˩sia̯˧	PRATSIA	wikipron	-	-
ปราก	praːk̚˦˥	PRAK	wikipron	-	-
ปรากฎการณ์	praː˧kot̚˨˩kaːn˧	PRAKOTKAN	wikipron	-	-
ปรากฎการณ์	praː˧kot̚˨˩ta˨˩kaːn˧	PRAKOTTAKAN	wikipron	-	-
ปรากฏ	praː˧kot̚˨˩	PRAKOT	wikipron	-	-
ปรากฏการณ์	praː˧kot̚˨˩kaːn˧	PRAKOTKAN	wikipron	-	-
ปรากฏการณ์	praː˧kot̚˨˩ta˨˩kaːn˧	PRAKOTTAKAN	wikipron	-	-
ปรากฤต	praː˧krit̚˨˩	PRAKRIT	wikipron	-	-
ปราการ	praː˧kaːn˧	PRAKAN	wikipron	-	-
ปรางค์	praːŋ˧	PRAN	wikipron	-	-
ปราจีนบุรี	praː˧t͡ɕiːn˧bu˨˩riː˧	PRASINBURI	wikipron	-	-
ปราชญ์	praːt̚˨˩	PRAT	wikipron	-	-
ปราชัย	pa˨˩raː˧t͡ɕʰaj˧	PARASAY	wikipron	-	-
ปราชัย	praː˧t͡ɕʰaj˧	PRASAY	wikipron	-	-
ปราณ	praːn˧	PRAN	wikipron	-	-
ปราณี	praː˧niː˧	PRANI	wikipron	-	-
ปรานี	praː˧niː˧	PRANI	wikipron	-	-
ปรานีฆาต	praː˧niː˧kʰaːt̚˥˩	PRANIKAT	wikipron	-	-
ปราบ	praːp̚˨˩	PRAP	wikipron	-	-
ปราม	praːm˧	PRAM	wikipron	-	-
ปราย	praːj˧	PRAY	wikipron	-	-
ปรารถนา	praːt̚˨˩tʰa˨˩naː˩˩˦	PRATTANA	wikipron	-	-
ปราศจาก	praːt̚˨˩sa˨˩t͡ɕaːk̚˨˩	PRATSASAK	wikipron	-	-
ปราศรัย	praː˧saj˩˩˦	PRASAY	wikipron	-	-
ปราสาท	praː˧saːt̚˨˩	PRASAT	wikipron	-	-
ปริ	pa˨˩riʔ˦˥	PARIH	wikipron	-	-
ปริ	priʔ˨˩	PRIH	wikipron	-	-
ปริซึม	pri˦˥sɯm˥˩	PRISUM	wikipron	-	-
ปริญญา	pa˨˩rin˧jaː˧	PARINYA	wikipron	-	-
ปริญญานิพนธ์	pa˨˩rin˧jaː˧ni˦˥pʰon˧	PARINYANIPON	wikipron	-	-
ปริญญาบัตร	pa˨˩rin˧jaː˧bat̚˨˩	PARINYABAT	wikipron	-	-
ปริตยาค	pa˨˩rit̚˦˥ta˨˩jaːk̚˥˩	PARITTAYAK	wikipron	-	-
ปรินิพพาน	pa˨˩ri˦˥nip̚˦˥pʰaːn˧	PARINIPPAN	wikipron	-	-
ปริมาณ	pa˨˩ri˦˥maːn˧	PARIMAN	wikipron	-	-
ปริมาณสารสัมพันธ์	pa˨˩ri˦˥maːn˧saːn˩˩˦sam˩˩˦pʰan˧	PARIMANSANSAMPAN	wikipron	-	-
ปริมาตร	pa˨˩ri˦˥maːt̚˥˩	PARIMAT	wikipron	-	-
ปริยาย	pa˨˩ri˦˥jaːj˧	PARIYAY	wikipron	-	-
ปริวรรต	pa˨˩ri˦˥wat̚˦˥	PARIWAT	wikipron	-	-
ปริวรรต	pa˨˩ri˦˥wat̚˦˥ta˨˩	PARIWATTA	wikipron	-	-
ปริศนา	prit̚˨˩sa˨˩naː˩˩˦	PRITSANA	wikipron	-	-
ปริ่ม	prim˨˩	PRIM	wikipron	-	-
ปริ้น	prin˥˩	PRIN	wikipron	-	-
ปริ้นท์	prin˥˩	PRIN	wikipron	-	-
ปริ้นเตอร์	prin˥˩tɤː˥˩	PRINT	wikipron	-	-
ปริ๊นต์	prin˦˥	PRIN	wikipron	-	-
ปริ๊นท์	prin˦˥	PRIN	wikipron	-	-
ปริ๊นเตอร์	prin˦˥tɤː˥˩	PRINT	wikipron	-	-
ปรีชา	priː˧t͡ɕʰaː˧	PRISA	wikipron	-	-
ปรึกษา	prɯk̚˨˩saː˩˩˦	PRUKSA	wikipron	-	-
ปรือ	prɯː˧	PRU	wikipron	-	-
ปรุง	pruŋ˧	PRUN	wikipron	-	-
ปรโลก	pa˨˩ra˦˥loːk̚˥˩	PARALOK	wikipron	-	-
ปรโลก	pɔː˧ra˦˥loːk̚˥˩	PORALOK	wikipron	-	-
ปฤกษา	prɯk̚˨˩saː˩˩˦	PRUKSA	wikipron	-	-
ปฤจฉาสรรพนาม	prit̚˨˩t͡ɕʰaː˩˩˦sap̚˨˩pʰa˦˥naːm˧	PRITSASAPPANAM	wikipron	-	-
ปลง	ploŋ˧	PLON	wikipron	-	-
ปลงพระชนม์	ploŋ˧pʰra˦˥t͡ɕʰon˧	PLONPRASON	wikipron	-	-
ปลด	plot̚˨˩	PLOT	wikipron	-	-
ปลดกลางอากาศ	plot̚˨˩klaːŋ˧ʔaː˧kaːt̚˨˩	PLOTKLANHAKAT	wikipron	-	-
ปลดทุกข์	plot̚˨˩tʰuk̚˦˥	PLOTTUK	wikipron	-	-
ปลดปล่อย	plot̚˨˩plɔj˨˩	PLOTPLOY	wikipron	-	-
ปลดแอก	plot̚˨˩ʔɛːk̚˨˩	PLOTHEK	wikipron	-	-
ปลวก	plua̯k̚˨˩	PLUAK	wikipron	-	-
ปลอก	plɔːk̚˨˩	PLOK	wikipron	-	-
ปลอกคอ	plɔːk̚˨˩kʰɔː˧	PLOKKO	wikipron	-	-
ปลอกนิ้ว	plɔːk̚˨˩niw˦˥	PLOKNIW	wikipron	-	-
ปลอกหมอน	plɔːk̚˨˩mɔːn˩˩˦	PLOKMON	wikipron	-	-
ปลอด	plɔːt̚˨˩	PLOT	wikipron	-	-
ปลอดภัย	plɔːt̚˨˩pʰaj˧	PLOTPAY	wikipron	-	-
ปลอดภัยไว้ก่อน	plɔːt̚˨˩pʰaj˧waj˦˥kɔːn˨˩	PLOTPAYWAYKON	wikipron	-	-
ปลอดภาษี	plɔːt̚˨˩pʰaː˧siː˩˩˦	PLOTPASI	wikipron	-	-
ปลอดโปร่ง	plɔːt̚˨˩proːŋ˨˩	PLOTPRON	wikipron	-	-
ปลอบ	plɔːp̚˨˩	PLOP	wikipron	-	-
ปลอบโยน	plɔːp̚˨˩joːn˧	PLOPYON	wikipron	-	-
ปลอบใจ	plɔːp̚˨˩t͡ɕaj˧	PLOPSAY	wikipron	-	-
ปลอม	plɔːm˧	PLOM	wikipron	-	-
ปลัก	plak̚˨˩	PLAK	wikipron	-	-
ปลัด	pa˨˩lat̚˨˩	PALAT	wikipron	-	-
ปลัดขิก	pa˨˩lat̚˨˩kʰik̚˨˩	PALATKIK	wikipron	-	-
ปลั่ง	plaŋ˨˩	PLAN	wikipron	-	-
ปลั๊ก	plak̚˦˥	PLAK	wikipron	-	-
ปลั๊กอิน	plak̚˦˥ʔin˧	PLAKHIN	wikipron	-	-
ปลั๊กอเนกประสงค์	plak̚˦˥ʔa˨˩neːk̚˨˩pra˨˩soŋ˩˩˦	PLAKHANEKPRASON	wikipron	-	-
ปลา	plaː˧	PLA	wikipron	-	-
ปลากระดูกอ่อน	plaː˧kra˨˩duːk̚˨˩ʔɔːn˨˩	PLAKRADUKHON	wikipron	-	-
ปลาซิวปลาสร้อย	plaː˧siw˧plaː˧sɔj˥˩	PLASIWPLASOY	wikipron	-	-
ปลาดาว	plaː˧daːw˧	PLADAW	wikipron	-	-
ปลาดิบ	plaː˧dip̚˨˩	PLADIP	wikipron	-	-
ปลาทอง	plaː˧tʰɔːŋ˧	PLATON	wikipron	-	-
ปลาบปลื้ม	plaːp̚˨˩plɯːm˥˩	PLAPPLUM	wikipron	-	-
ปลาย	plaːj˧	PLAY	wikipron	-	-
ปลายทาง	plaːj˧tʰaːŋ˧	PLAYTAN	wikipron	-	-
ปลายาว	plaː˧jaːw˧	PLAYAW	wikipron	-	-
ปลายแขน	plaːj˧kʰɛːn˩˩˦	PLAYKEN	wikipron	-	-
ปลาร้า	plaː˧raː˦˥	PLARA	wikipron	-	-
ปลาสนาการ	pa˨˩laːt̚˥˩sa˨˩naː˧kaːn˧	PALATSANAKAN	wikipron	-	-
ปลาหมอตายเพราะปาก	plaː˧mɔː˩˩˦taːj˧pʰrɔʔ˦˥paːk̚˨˩	PLAMOTAYPROHPAK	wikipron	-	-
ปลาหมึก	plaː˧mɯk̚˨˩	PLAMUK	wikipron	-	-
ปลาเน่าตัวเดียวเหม็นทั้งข้อง	plaː˧naw˥˩tua̯˧dia̯w˧men˩˩˦tʰaŋ˦˥kʰɔŋ˥˩	PLANAWTUADIAWMENTANKON	wikipron	-	-
ปลิง	pliŋ˧	PLIN	wikipron	-	-
ปลิงทะเล	pliŋ˧tʰa˦˥leː˧	PLINTALE	wikipron	-	-
ปลิว	pliw˧	PLIW	wikipron	-	-
ปลิ้น	plin˥˩	PLIN	wikipron	-	-
ปลี	pliː˧	PLI	wikipron	-	-
ปลีก	pliːk̚˨˩	PLIK	wikipron	-	-
ปลีกล้วยหูเหลืองใหญ่	pliː˧klua̯j˥˩huː˩˩˦lɯa̯ŋ˩˩˦jaj˨˩	PLIKLUAYHULUANYAY	wikipron	-	-
ปลุก	pluk̚˨˩	PLUK	wikipron	-	-
ปลุกปั่น	pluk̚˨˩pan˨˩	PLUKPAN	wikipron	-	-
ปลูก	pluːk̚˨˩	PLUK	wikipron	-	-
ปลูกฝัง	pluːk̚˨˩faŋ˩˩˦	PLUKPAN	wikipron	-	-
ปลูกเรือนตามใจผู้อยู่	pluːk̚˨˩rɯa̯n˧taːm˧t͡ɕaj˧pʰuː˥˩juː˨˩	PLUKRUANTAMSAYPUYU	wikipron	-	-
ปล่อง	plɔŋ˨˩	PLON	wikipron	-	-
ปล่องควัน	plɔŋ˨˩kʰwan˧	PLONKWAN	wikipron	-	-
ปล่องภูเขาไฟ	plɔŋ˨˩pʰuː˧kʰaw˩˩˦faj˧	PLONPUKAWPAY	wikipron	-	-
ปล่องไฟ	plɔŋ˨˩faj˧	PLONPAY	wikipron	-	-
ปล่อย	plɔj˨˩	PLOY	wikipron	-	-
ปล่อยของ	plɔj˨˩kʰɔːŋ˩˩˦	PLOYKON	wikipron	-	-
ปล่อยวาง	plɔj˨˩waːŋ˧	PLOYWAN	wikipron	-	-
ปล่อยไก่	plɔj˨˩kaj˨˩	PLOYKAY	wikipron	-	-
ปล้น	plon˥˩	PLON	wikipron	-	-
ปล้นทรัพย์	plon˥˩sap̚˦˥	PLONSAP	wikipron	-	-
ปล้อง	plɔŋ˥˩	PLON	wikipron	-	-
ปล้ำ	plam˥˩	PLAM	wikipron	-	-
ปวง	pua̯ŋ˧	PUAN	wikipron	-	-
ปวง	puːəŋ	PUEN	wikipron	-	-
ปวด	pua̯t̚˨˩	PUAT	wikipron	-	-
ปวยร์โตริโก	pua̯j˧toː˧ri˦˥koː˥˩	PUAYTORIKO	wikipron	-	-
ปวยร์โตรีโก	pua̯j˧toː˧riː˧koː˥˩	PUAYTORIKO	wikipron	-	-
ปวยเล้ง	pua̯j˧leŋ˦˥	PUAYLEN	wikipron	-	-
ปอ	pɔː˧	PO	wikipron	-	-
ปอก	pɔːk̚˨˩	POK	wikipron	-	-
ปอกกล้วยเข้าปาก	pɔːk̚˨˩klua̯j˥˩kʰaw˥˩paːk̚˨˩	POKKLUAYKAWPAK	wikipron	-	-
ปอกลอก	pɔːk̚˨˩lɔːk̚˥˩	POKLOK	wikipron	-	-
ปอง	pɔːŋ˧	PON	wikipron	-	-
ปอด	pɔːt̚˨˩	POT	wikipron	-	-
ปอดบวม	pɔːt̚˨˩bua̯m˧	POTBUAM	wikipron	-	-
ปอน	pɔːn˧	PON	wikipron	-	-
ปอนด์	pɔːn˧	PON	wikipron	-	-
ปอบ	pɔːp̚˨˩	POP	wikipron	-	-
ปอย	pɔːj˧	POY	wikipron	-	-
ปอยเปต	pɔːj˧peːt̚˨˩	POYPET	wikipron	-	-
ปอยแปต	pɔːj˧pɛːt̚˨˩	POYPET	wikipron	-	-
ปอร์โตแปรงซ์	pɔː˧toː˧prɛŋ˦˥	POTOPREN	wikipron	-	-
ปอเปี๊ยะ	pɔː˧pia̯ʔ˦˥	POPIAH	wikipron	-	-
